id,jp,en_gemini,en_ollama,qa_status
4389,extracted_04389,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4396,extracted_04396,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4397,extracted_04397,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4398,extracted_04398,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4399,extracted_04399,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4400,extracted_04400,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4406,extracted_04406,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4407,extracted_04407,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4411,extracted_04411,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4416,extracted_04416,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4419,extracted_04419,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4423,extracted_04423,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4427,extracted_04427,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4430,extracted_04430,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4431,extracted_04431,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4432,extracted_04432,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4433,extracted_04433,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4440,extracted_04440,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4444,extracted_04444,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4445,extracted_04445,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4446,extracted_04446,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4448,extracted_04448,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4449,extracted_04449,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4450,extracted_04450,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4451,extracted_04451,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4452,extracted_04452,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4454,extracted_04454,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4514,extracted_04514,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4516,extracted_04516,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4522,extracted_04522,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4526,extracted_04526,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4529,extracted_04529,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4532,extracted_04532,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4533,extracted_04533,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4535,extracted_04535,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4536,extracted_04536,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4540,extracted_04540,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4541,extracted_04541,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4542,extracted_04542,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4551,extracted_04551,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4553,extracted_04553,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4554,extracted_04554,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4555,extracted_04555,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4559,extracted_04559,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4562,extracted_04562,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4565,extracted_04565,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4566,extracted_04566,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4567,extracted_04567,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4568,extracted_04568,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4573,extracted_04573,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4574,extracted_04574,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4576,extracted_04576,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4577,extracted_04577,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4582,extracted_04582,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4583,extracted_04583,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4585,extracted_04585,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4586,extracted_04586,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4589,extracted_04589,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4590,extracted_04590,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4594,extracted_04594,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4595,extracted_04595,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4599,extracted_04599,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4601,extracted_04601,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4603,extracted_04603,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4605,extracted_04605,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4606,extracted_04606,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4611,extracted_04611,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4614,extracted_04614,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4674,extracted_04674,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4675,extracted_04675,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4684,extracted_04684,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4685,extracted_04685,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4692,extracted_04692,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4693,extracted_04693,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4723,extracted_04723,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4736,extracted_04736,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4737,extracted_04737,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4752,extracted_04752,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4786,extracted_04786,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4787,extracted_04787,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4788,extracted_04788,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4789,extracted_04789,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4791,extracted_04791,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
4793,extracted_04793,[TRANSLATION ERROR: Part.from_text() takes 1 positional argument but 2 were given],[OLLAMA ERROR: 404],REVIEW
